ID,Label
TE_197,True
TE_198,False
TE_199,False
TE_200,False
TE_201,False
TE_202,False
TE_203,False
TE_204,False
TE_205,False
TE_206,True
TE_207,False
TE_208,False
TE_209,True
TE_210,True
TE_211,False
TE_212,False
TE_213,False
TE_214,False
TE_215,False
TE_216,False
TE_217,False
TE_218,False
TE_219,False
TE_220,False
TE_221,True
TE_222,False
TE_223,False
TE_224,False
TE_225,False
TE_226,True
TE_227,True
TE_228,True
TE_229,True
TE_230,True
TE_231,True
TE_232,True
TE_233,False
TE_234,False
TE_235,False
TE_236,True
TE_237,False
TE_238,True
TE_239,True
TE_240,False
TE_241,False
TE_242,False
TE_243,False
TE_244,False
TE_245,False
TE_246,True
TE_247,False
TE_248,False
TE_249,False
TE_250,False
TE_251,False
TE_252,False
TE_253,False
TE_254,False
TE_255,False
TE_256,False
TE_257,True
TE_258,False
TE_259,False
TE_260,False
TE_261,True
TE_262,True
TE_263,False
TE_264,True
TE_265,True
TE_266,True
TE_267,False
TE_268,False
TE_269,False
TE_270,False
TE_271,False
TE_272,True
TE_273,True
TE_274,True
TE_275,True
TE_276,True
TE_277,True
TE_278,True
TE_279,False
TE_280,False
TE_281,False
TE_282,False
TE_283,True
TE_284,False
TE_285,True
TE_286,True
TE_287,False
TE_288,False
TE_289,False
TE_290,False
TE_291,False
TE_292,False
TE_293,False
TE_294,False
TE_295,True
TE_296,False
TE_297,False
TE_298,False
TE_299,False
TE_300,False
TE_301,False
TE_302,False
TE_303,False
TE_304,True
TE_305,True
TE_306,False
TE_307,False
TE_308,False
TE_309,True
TE_310,False
TE_311,False
TE_312,False
TE_313,False
TE_314,False
TE_315,False
TE_316,False
TE_317,False
TE_318,False
TE_319,False
TE_320,False
TE_321,True
TE_322,False
TE_323,False
TE_324,False
TE_325,True
TE_326,False
TE_327,False
TE_328,False
TE_329,False
TE_330,False
TE_331,False
TE_332,False
TE_333,False
TE_334,False
TE_335,True
TE_336,False
TE_337,False
TE_338,False
TE_339,False
TE_340,False
TE_341,False
TE_342,False
TE_343,True
TE_344,False
TE_345,False
TE_346,False
TE_347,False
TE_348,False
TE_349,True
TE_350,False
TE_351,True
TE_352,False
TE_353,False
TE_354,False
TE_355,False
TE_356,False
TE_357,False
TE_358,False
TE_359,False
TE_360,True
TE_361,False
TE_362,False
TE_363,False
TE_364,True
TE_365,False
TE_366,True
TE_367,False
TE_368,True
TE_369,False
TE_370,False
TE_371,True
TE_372,False
TE_373,False
TE_374,False
TE_375,False
TE_376,True
TE_377,True
TE_378,True
TE_379,False
TE_380,False
TE_381,True
TE_382,True
TE_383,False
TE_384,False
TE_385,False
TE_386,False
TE_387,True
TE_388,False
TE_389,False
TE_390,False
TE_391,False
TE_392,False
TE_393,False
TE_394,False
TE_395,False
TE_396,False
TE_397,False
TE_398,True
TE_399,False
TE_400,False
TE_401,False
TE_402,False
TE_403,False
TE_404,False
TE_405,True
TE_406,False
TE_407,False
TE_408,True
TE_409,True
TE_410,True
TE_411,True
TE_412,True
TE_413,True
TE_414,False
TE_415,True
TE_416,True
TE_417,False
TE_418,False
TE_419,True
TE_420,True
TE_421,False
TE_422,False
TE_423,True
TE_424,False
TE_425,False
TE_426,False
TE_427,True
TE_428,False
TE_429,True
TE_430,False
TE_431,True
TE_432,False
TE_433,True
TE_434,False
TE_435,True
TE_436,False
TE_437,True
TE_438,False
TE_439,False
TE_440,False
TE_441,False
TE_442,False
TE_443,False
TE_444,False
TE_445,False
TE_446,True
TE_447,False
TE_448,False
TE_449,False
TE_450,False
TE_451,False
TE_452,False
TE_453,False
TE_454,False
TE_455,False
TE_456,False
TE_457,True
TE_458,True
TE_459,False
TE_460,False
TE_461,False
TE_462,True
TE_463,True
TE_464,False
TE_465,True
TE_466,False
TE_467,False
TE_468,False
TE_469,True
TE_470,False
TE_471,False
TE_472,False
TE_473,True
TE_474,True
TE_475,True
TE_476,False
TE_477,False
TE_478,False
TE_479,False
TE_480,True
TE_481,False
TE_482,False
TE_483,False
TE_484,False
TE_485,False
TE_486,False
TE_487,False
TE_488,False
TE_489,False
TE_490,False
TE_491,False
TE_492,False
TE_493,False
TE_494,False
TE_495,False
TE_496,True
TE_497,False
TE_498,False
TE_499,False
TE_500,True
TE_501,False
TE_502,True
TE_503,False
TE_504,False
TE_505,True
TE_506,False
TE_507,True
TE_508,True
TE_509,False
TE_510,False
TE_511,False
TE_512,False
TE_513,True
TE_514,False
TE_515,False
TE_516,False
TE_517,False
TE_518,True
TE_519,True
TE_520,True
TE_521,False
TE_522,False
TE_523,True
TE_524,False
TE_525,False
TE_526,False
TE_527,False
TE_528,False
TE_529,True
TE_530,False
TE_531,True
TE_532,False
TE_533,False
TE_534,True
TE_535,False
TE_536,False
TE_537,False
TE_538,False
TE_539,False
TE_540,False
TE_541,True
TE_542,False
TE_543,False
TE_544,True
TE_545,False
TE_546,False
TE_547,False
TE_548,False
TE_549,False
TE_550,True
TE_551,False
TE_552,False
TE_553,False
TE_554,True
TE_555,True
TE_556,False
TE_557,True
TE_558,False
TE_559,False
TE_560,False
TE_561,False
TE_562,False
TE_563,False
TE_564,False
TE_565,False
TE_566,False
TE_567,False
TE_568,False
TE_569,False
TE_570,False
TE_571,False
TE_572,False
TE_573,False
TE_574,False
TE_575,False
TE_576,True
TE_577,True
TE_578,False
TE_579,False
TE_580,False
TE_581,True
TE_582,True
TE_583,False
TE_584,False
TE_585,False
TE_586,False
TE_587,False
TE_588,False
TE_589,False
TE_590,True
TE_591,False
TE_592,False
TE_593,False
TE_594,True
TE_595,False
TE_596,True
TE_597,True
TE_598,False
TE_599,False
TE_600,False
TE_601,False
TE_602,True
TE_603,False
TE_604,False
TE_605,False
TE_606,False
TE_607,True
TE_608,False
TE_609,True
TE_610,False
TE_611,True
TE_612,False
TE_613,False
TE_614,False
TE_615,True
TE_616,False
TE_617,True
TE_618,False
TE_619,True
TE_620,False
TE_621,True
TE_622,False
TE_623,False
TE_624,False
TE_625,True
TE_626,True
TE_627,False
TE_628,False
TE_629,False
TE_630,False
TE_631,False
TE_632,False
TE_633,False
TE_634,True
TE_635,False
TE_636,False
TE_637,True
TE_638,False
TE_639,False
TE_640,False
TE_641,True
TE_642,False
TE_643,False
TE_644,False
TE_645,False
TE_646,True
TE_647,False
TE_648,False
TE_649,False
TE_650,False
TE_651,False
TE_652,True
TE_653,False
TE_654,False
TE_655,False
TE_656,False
TE_657,False
TE_658,True
TE_659,True
TE_660,False
TE_661,False
TE_662,False
TE_663,False
TE_664,False
TE_665,True
TE_666,False
TE_667,True
TE_668,False
TE_669,True
TE_670,False
TE_671,False
TE_672,False
TE_673,False
TE_674,True
TE_675,False
TE_676,False
TE_677,False
TE_678,True
TE_679,True
TE_680,False
TE_681,False
TE_682,False
TE_683,True
TE_684,True
TE_685,False
TE_686,False
TE_687,True
TE_688,True
TE_689,True
TE_690,False
TE_691,False
TE_692,True
TE_693,False
TE_694,True
TE_695,False
TE_696,False
TE_697,False
TE_698,True
TE_699,False
TE_700,True
TE_701,True
TE_702,False
TE_703,False
TE_704,False
TE_705,False
TE_706,True
TE_707,True
TE_708,True
TE_709,True
TE_710,True
TE_711,False
TE_712,False
TE_713,True
TE_714,False
TE_715,False
TE_716,False
TE_717,False
TE_718,False
TE_719,True
TE_720,True
TE_721,False
TE_722,True
TE_723,False
TE_724,False
TE_725,False
TE_726,False
TE_727,False
TE_728,True
TE_729,False
TE_730,False
TE_731,True
TE_732,False
TE_733,False
TE_734,False
TE_735,True
TE_736,True
TE_737,False
TE_738,False
TE_739,False
TE_740,False
TE_741,False
TE_742,True
TE_743,True
TE_744,True
TE_745,True
TE_746,True
TE_747,True
TE_748,False
TE_749,True
TE_750,False
TE_751,False
TE_752,False
TE_753,True
TE_754,False
TE_755,False
TE_756,True
TE_757,False
TE_758,False
TE_759,False
TE_760,False
TE_761,False
TE_762,True
TE_763,False
TE_764,False
TE_765,True
TE_766,True
TE_767,False
TE_768,False
TE_769,True
TE_770,True
TE_771,True
TE_772,False
TE_773,False
TE_774,True
TE_775,False
TE_776,False
TE_777,True
TE_778,False
TE_779,False
TE_780,True
TE_781,False
TE_782,False
TE_783,False
TE_784,False
TE_785,False
TE_786,True
TE_787,False
TE_788,False
TE_789,False
TE_790,False
TE_791,True
TE_792,False
TE_793,False
TE_794,True
TE_795,False
TE_796,False
TE_797,False
TE_798,False
TE_799,False
TE_800,False
TE_801,False
TE_802,False
TE_803,True
TE_804,False
TE_805,True
TE_806,False
TE_807,False
TE_808,True
TE_809,False
TE_810,False
TE_811,True
TE_812,False
TE_813,False
TE_814,True
TE_815,False
TE_816,False
TE_817,False
TE_818,False
TE_819,True
TE_820,True
TE_821,True
TE_822,False
TE_823,False
TE_824,False
TE_825,False
TE_826,False
TE_827,False
TE_828,True
TE_829,True
TE_830,True
TE_831,False
TE_832,False
TE_833,False
TE_834,False
TE_835,False
TE_836,False
TE_837,False
TE_838,False
TE_839,True
TE_840,True
TE_841,True
TE_842,False
TE_843,True
TE_844,False
TE_845,False
TE_846,False
TE_847,False
TE_848,False
TE_849,False
TE_850,True
TE_851,False
TE_852,False
TE_853,False
TE_854,False
TE_855,False
TE_856,True
TE_857,False
TE_858,False
TE_859,False
TE_860,False
TE_861,False
TE_862,False
TE_863,False
TE_864,False
TE_865,True
TE_866,False
TE_867,False
TE_868,False
TE_869,True
TE_870,False
TE_871,True
TE_872,False
TE_873,True
TE_874,False
TE_875,False
TE_876,False
TE_877,False
TE_878,True
TE_879,False
TE_880,False
TE_881,False
TE_882,False
TE_883,False
TE_884,False
TE_885,True
TE_886,True
TE_887,False
TE_888,True
TE_889,False
TE_890,False
TE_891,False
TE_892,False
TE_893,True
TE_894,False
TE_895,False
TE_896,False
TE_897,True
TE_898,False
TE_899,True
TE_900,True
TE_901,True
TE_902,False
TE_903,True
TE_904,False
TE_905,True
TE_906,False
TE_907,False
TE_908,False
TE_909,False
TE_910,False
TE_911,True
TE_912,False
TE_913,False
TE_914,True
TE_915,True
TE_916,True
TE_917,False
TE_918,True
TE_919,False
TE_920,False
TE_921,False
TE_922,False
TE_923,True
TE_924,False
TE_925,False
TE_926,False
TE_927,False
TE_928,False
TE_929,False
TE_930,True
TE_931,False
TE_932,False
TE_933,False
TE_934,True
TE_935,False
TE_936,True
TE_937,False
TE_938,False
TE_939,False
TE_940,False
TE_941,False
TE_942,False
TE_943,True
TE_944,False
TE_945,False
TE_946,False
TE_947,False
TE_948,False
TE_949,False
TE_950,True
TE_951,False
TE_952,True
TE_953,True
TE_954,False
TE_955,True
TE_956,False
TE_957,False
TE_958,False
TE_959,True
TE_960,True
TE_961,False
TE_962,False
TE_963,False
TE_964,False
TE_965,True
TE_966,False
TE_967,False
TE_968,True
TE_969,False
TE_970,True
TE_971,True
TE_972,True
TE_973,False
TE_974,True
TE_975,True
TE_976,True
TE_977,False
TE_978,True
TE_979,False
TE_980,False
TE_981,False
TE_982,False
TE_983,False
TE_984,False
TE_985,False
TE_986,True
TE_987,True
TE_988,False
TE_989,True
TE_990,False
TE_991,False
TE_992,True
TE_993,False
TE_994,True
TE_995,False
TE_996,False
TE_997,True
TE_998,False
TE_999,False
TE_1000,False
TE_1001,True
TE_1002,False
TE_1003,True
TE_1004,False
TE_1005,False
TE_1006,True
TE_1007,False
TE_1008,True
TE_1009,True
TE_1010,True
TE_1011,True
TE_1012,True
TE_1013,True
TE_1014,False
TE_1015,False
TE_1016,False
TE_1017,True
TE_1018,True
TE_1019,False
TE_1020,False
TE_1021,False
TE_1022,True
TE_1023,False
TE_1024,False
TE_1025,True
TE_1026,False
TE_1027,False
TE_1028,True
TE_1029,True
TE_1030,False
TE_1031,False
TE_1032,False
TE_1033,False
TE_1034,True
TE_1035,False
TE_1036,False
TE_1037,True
TE_1038,False
TE_1039,False
TE_1040,False
TE_1041,False
TE_1042,False
TE_1043,False
TE_1044,False
TE_1045,False
TE_1046,False
TE_1047,False
TE_1048,True
TE_1049,False
TE_1050,False
TE_1051,False
TE_1052,True
TE_1053,False
TE_1054,False
TE_1055,False
TE_1056,False
TE_1057,False
TE_1058,True
TE_1059,False
TE_1060,True
TE_1061,True
TE_1062,True
TE_1063,True
TE_1064,False
TE_1065,False
TE_1066,False
TE_1067,True
TE_1068,False
TE_1069,True
TE_1070,False
TE_1071,False
TE_1072,True
TE_1073,True
TE_1074,True
TE_1075,False
TE_1076,True
TE_1077,True
TE_1078,False
TE_1079,True
TE_1080,True
TE_1081,False
TE_1082,True
TE_1083,False
TE_1084,True
TE_1085,True
TE_1086,False
TE_1087,False
TE_1088,False
TE_1089,False
TE_1090,True
TE_1091,False
TE_1092,True
TE_1093,False
TE_1094,False
TE_1095,False
TE_1096,False
TE_1097,False
TE_1098,True
TE_1099,False
TE_1100,True
TE_1101,False
TE_1102,False
TE_1103,False
TE_1104,True
TE_1105,True
TE_1106,False
TE_1107,False
TE_1108,False
TE_1109,False
TE_1110,False
TE_1111,False
TE_1112,False
TE_1113,True
TE_1114,False
TE_1115,False
TE_1116,True
TE_1117,False
TE_1118,False
TE_1119,False
TE_1120,False
TE_1121,True
TE_1122,False
TE_1123,True
TE_1124,True
TE_1125,False
TE_1126,False
TE_1127,False
TE_1128,False
TE_1129,False
TE_1130,False
TE_1131,False
TE_1132,False
TE_1133,False
TE_1134,False
TE_1135,True
TE_1136,False
TE_1137,False
TE_1138,True
TE_1139,True
TE_1140,True
TE_1141,False
TE_1142,False
TE_1143,False
TE_1144,False
TE_1145,True
TE_1146,False
TE_1147,False
TE_1148,True
TE_1149,False
TE_1150,False
TE_1151,False
TE_1152,False
TE_1153,False
TE_1154,False
TE_1155,False
TE_1156,True
TE_1157,False
TE_1158,False
TE_1159,False
TE_1160,False
TE_1161,False
TE_1162,False
TE_1163,False
TE_1164,False
TE_1165,True
TE_1166,False
TE_1167,True
TE_1168,False
TE_1169,False
TE_1170,False
TE_1171,False
TE_1172,False
TE_1173,False
TE_1174,False
TE_1175,False
TE_1176,False
TE_1177,True
TE_1178,False
TE_1179,True
TE_1180,True
TE_1181,False
TE_1182,False
TE_1183,False
TE_1184,False
TE_1185,True
TE_1186,False
TE_1187,False
TE_1188,True
TE_1189,False
TE_1190,False
TE_1191,False
TE_1192,False
TE_1193,False
TE_1194,True
TE_1195,False
TE_1196,False
TE_1197,False
TE_1198,False
TE_1199,False
TE_1200,True
TE_1201,False
TE_1202,True
TE_1203,False
TE_1204,False
TE_1205,False
TE_1206,False
TE_1207,True
TE_1208,True
TE_1209,True
TE_1210,False
TE_1211,False
TE_1212,False
TE_1213,True
TE_1214,False
TE_1215,False
TE_1216,True
TE_1217,False
TE_1218,False
TE_1219,False
TE_1220,False
TE_1221,False
TE_1222,False
TE_1223,True
TE_1224,False
TE_1225,False
TE_1226,False
TE_1227,False
TE_1228,False
TE_1229,False
TE_1230,False
TE_1231,False
TE_1232,True
TE_1233,False
TE_1234,False
TE_1235,True
TE_1236,False
TE_1237,False
TE_1238,False
TE_1239,True
TE_1240,False
TE_1241,False
TE_1242,False
TE_1243,False
TE_1244,False
TE_1245,True
TE_1246,True
TE_1247,True
TE_1248,True
TE_1249,False
TE_1250,False
TE_1251,False
TE_1252,False
TE_1253,False
TE_1254,True
TE_1255,True
TE_1256,False
TE_1257,False
TE_1258,True
TE_1259,False
TE_1260,False
TE_1261,True
TE_1262,False
TE_1263,False
TE_1264,False
TE_1265,False
TE_1266,True
TE_1267,False
TE_1268,False
TE_1269,False
TE_1270,False
TE_1271,False
TE_1272,False
TE_1273,False
TE_1274,False
TE_1275,False
TE_1276,True
TE_1277,False
TE_1278,False
TE_1279,True
TE_1280,False
TE_1281,False
TE_1282,True
TE_1283,False
TE_1284,True
TE_1285,False
TE_1286,False
TE_1287,True
TE_1288,False
TE_1289,False
TE_1290,False
TE_1291,False
TE_1292,False
TE_1293,True
TE_1294,False
TE_1295,True
TE_1296,True
TE_1297,False
TE_1298,False
TE_1299,True
TE_1300,False
TE_1301,True
TE_1302,False
TE_1303,False
TE_1304,False
TE_1305,False
TE_1306,False
TE_1307,False
TE_1308,False
TE_1309,False
TE_1310,False
TE_1311,False
TE_1312,True
TE_1313,False
TE_1314,False
TE_1315,False
TE_1316,False
TE_1317,False
TE_1318,False
TE_1319,False
TE_1320,False
TE_1321,False
TE_1322,False
TE_1323,False
TE_1324,False
TE_1325,True
TE_1326,False
TE_1327,True
TE_1328,False
TE_1329,False
TE_1330,False
TE_1331,False
TE_1332,True
TE_1333,False
TE_1334,False
TE_1335,False
TE_1336,False
TE_1337,False
TE_1338,True
TE_1339,True
TE_1340,False
TE_1341,True
TE_1342,True
TE_1343,True
TE_1344,False
TE_1345,False
TE_1346,False
TE_1347,True
TE_1348,False
TE_1349,True
TE_1350,False
TE_1351,False
TE_1352,False
TE_1353,True
TE_1354,False
TE_1355,False
TE_1356,True
TE_1357,True
TE_1358,False
TE_1359,True
TE_1360,True
TE_1361,False
TE_1362,True
TE_1363,False
TE_1364,False
TE_1365,False
TE_1366,True
TE_1367,True
TE_1368,False
TE_1369,False
TE_1370,True
TE_1371,False
TE_1372,True
TE_1373,True
TE_1374,False
TE_1375,True
TE_1376,False
TE_1377,False
TE_1378,False
TE_1379,False
TE_1380,False
TE_1381,True
TE_1382,False
TE_1383,False
TE_1384,False
TE_1385,False
TE_1386,True
TE_1387,False
TE_1388,True
TE_1389,True
TE_1390,True
TE_1391,False
TE_1392,True
TE_1393,True
TE_1394,False
TE_1395,False
TE_1396,False
TE_1397,True
TE_1398,False
TE_1399,False
TE_1400,False
TE_1401,False
TE_1402,False
TE_1403,False
TE_1404,False
TE_1405,False
TE_1406,True
TE_1407,False
TE_1408,True
TE_1409,False
TE_1410,False
TE_1411,False
TE_1412,True
TE_1413,True
TE_1414,False
TE_1415,False
TE_1416,True
TE_1417,False
TE_1418,False
TE_1419,False
TE_1420,False
TE_1421,False
TE_1422,False
TE_1423,True
TE_1424,False
TE_1425,False
TE_1426,True
TE_1427,True
TE_1428,False
TE_1429,False
TE_1430,False
TE_1431,False
TE_1432,False
TE_1433,True
TE_1434,False
TE_1435,True
TE_1436,False
TE_1437,False
TE_1438,False
TE_1439,False
TE_1440,True
TE_1441,False
TE_1442,True
TE_1443,True
TE_1444,False
TE_1445,False
TE_1446,True
TE_1447,True
TE_1448,False
TE_1449,False
TE_1450,False
TE_1451,False
TE_1452,False
TE_1453,False
TE_1454,False
TE_1455,False
TE_1456,False
TE_1457,True
TE_1458,True
TE_1459,False
TE_1460,False
TE_1461,True
TE_1462,False
TE_1463,False
TE_1464,True
TE_1465,False
TE_1466,False
TE_1467,True
TE_1468,True
TE_1469,True
TE_1470,False
TE_1471,False
TE_1472,False
TE_1473,True
TE_1474,False
TE_1475,False
TE_1476,False
TE_1477,False
TE_1478,False
TE_1479,True
TE_1480,False
TE_1481,False
TE_1482,False
TE_1483,False
TE_1484,True
TE_1485,False
TE_1486,False
TE_1487,True
TE_1488,False
TE_1489,False
TE_1490,True
TE_1491,False
TE_1492,False
TE_1493,True
TE_1494,False
TE_1495,False
TE_1496,False
TE_1497,False
TE_1498,False
TE_1499,False
TE_1500,False
TE_1501,False
TE_1502,False
TE_1503,True
TE_1504,False
TE_1505,False
TE_1506,False
TE_1507,True
TE_1508,False
TE_1509,False
TE_1510,False
TE_1511,False
TE_1512,True
TE_1513,False
TE_1514,False
TE_1515,True
TE_1516,False
TE_1517,False
TE_1518,False
TE_1519,False
TE_1520,False
TE_1521,False
TE_1522,False
TE_1523,False
TE_1524,True
TE_1525,True
TE_1526,True
TE_1527,False
TE_1528,True
TE_1529,True
TE_1530,True
TE_1531,True
TE_1532,False
TE_1533,False
TE_1534,False
TE_1535,False
TE_1536,True
TE_1537,False
TE_1538,False
TE_1539,False
TE_1540,False
TE_1541,True
TE_1542,False
TE_1543,False
TE_1544,False
TE_1545,False
TE_1546,False
TE_1547,True
TE_1548,False
TE_1549,False
TE_1550,True
TE_1551,False
TE_1552,False
TE_1553,False
TE_1554,False
TE_1555,True
TE_1556,False
TE_1557,False
TE_1558,False
TE_1559,False
TE_1560,False
TE_1561,True
TE_1562,True
TE_1563,False
TE_1564,False
TE_1565,False
TE_1566,False
TE_1567,False
TE_1568,False
TE_1569,False
TE_1570,True
TE_1571,True
TE_1572,False
TE_1573,True
TE_1574,False
TE_1575,False
TE_1576,False
TE_1577,True
TE_1578,False
TE_1579,True
TE_1580,False
TE_1581,False
TE_1582,True
TE_1583,False
TE_1584,False
TE_1585,True
TE_1586,False
TE_1587,False
TE_1588,True
TE_1589,True
TE_1590,False
TE_1591,False
TE_1592,True
TE_1593,True
TE_1594,False
TE_1595,False
TE_1596,False
TE_1597,False
TE_1598,False
TE_1599,True
TE_1600,False
TE_1601,False
TE_1602,True
TE_1603,True
TE_1604,False
TE_1605,False
TE_1606,True
TE_1607,True
TE_1608,False
TE_1609,False
TE_1610,False
TE_1611,False
TE_1612,False
TE_1613,False
TE_1614,False
TE_1615,False
TE_1616,False
TE_1617,False
TE_1618,True
TE_1619,False
TE_1620,True
TE_1621,False
TE_1622,False
TE_1623,False
TE_1624,False
TE_1625,True
TE_1626,False
TE_1627,True
TE_1628,False
TE_1629,False
TE_1630,False
TE_1631,True
TE_1632,True
TE_1633,False
TE_1634,False
TE_1635,True
TE_1636,False
TE_1637,False
TE_1638,False
TE_1639,True
TE_1640,False
TE_1641,False
TE_1642,True
TE_1643,False
TE_1644,False
TE_1645,False
TE_1646,True
TE_1647,True
TE_1648,False
TE_1649,True
TE_1650,True
TE_1651,True
TE_1652,False
TE_1653,False
TE_1654,False
TE_1655,False
TE_1656,False
TE_1657,True
TE_1658,False
TE_1659,True
TE_1660,False
TE_1661,True
TE_1662,False
TE_1663,True
TE_1664,False
TE_1665,True
TE_1666,True
TE_1667,False
TE_1668,False
TE_1669,False
TE_1670,True
TE_1671,False
TE_1672,False
TE_1673,False
TE_1674,True
TE_1675,False
TE_1676,False
TE_1677,True
TE_1678,False
TE_1679,False
TE_1680,False
TE_1681,False
TE_1682,False
TE_1683,False
TE_1684,True
TE_1685,False
TE_1686,False
TE_1687,True
TE_1688,False
TE_1689,False
TE_1690,True
TE_1691,False
TE_1692,False
TE_1693,True
TE_1694,False
TE_1695,False
TE_1696,False
TE_1697,False
TE_1698,True
TE_1699,True
TE_1700,True
TE_1701,False
TE_1702,False
TE_1703,False
TE_1704,False
TE_1705,True
TE_1706,False
TE_1707,True
TE_1708,False
TE_1709,False
TE_1710,False
TE_1711,False
TE_1712,False
TE_1713,True
TE_1714,False
TE_1715,False
TE_1716,False
TE_1717,False
TE_1718,False
TE_1719,False
TE_1720,True
TE_1721,True
TE_1722,False
TE_1723,True
TE_1724,False
TE_1725,False
TE_1726,False
TE_1727,True
TE_1728,False
TE_1729,False
TE_1730,False
TE_1731,True
TE_1732,False
TE_1733,False
TE_1734,False
TE_1735,False
TE_1736,False
TE_1737,False
TE_1738,False
TE_1739,False
TE_1740,False
TE_1741,True
TE_1742,True
TE_1743,False
TE_1744,False
TE_1745,False
TE_1746,False
TE_1747,False
TE_1748,False
TE_1749,True
TE_1750,False
TE_1751,False
TE_1752,True
TE_1753,False
TE_1754,False
TE_1755,False
TE_1756,True
TE_1757,True
TE_1758,False
TE_1759,False
TE_1760,True
TE_1761,False
TE_1762,True
TE_1763,True
TE_1764,True
TE_1765,True
TE_1766,False
TE_1767,False
TE_1768,False
TE_1769,False
TE_1770,False
TE_1771,True
TE_1772,False
TE_1773,False
TE_1774,False
TE_1775,False
TE_1776,True
TE_1777,False
TE_1778,True
TE_1779,True
TE_1780,False
TE_1781,True
TE_1782,False
TE_1783,False
TE_1784,False
TE_1785,True
TE_1786,True
TE_1787,True
TE_1788,False
TE_1789,False
TE_1790,False
TE_1791,False
TE_1792,False
TE_1793,True
TE_1794,True
TE_1795,True
TE_1796,False
TE_1797,True
TE_1798,False
TE_1799,True
TE_1800,False
TE_1801,False
TE_1802,True
TE_1803,False
TE_1804,False
TE_1805,False
TE_1806,False
TE_1807,True
TE_1808,True
TE_1809,False
TE_1810,True
TE_1811,False
TE_1812,False
TE_1813,True
TE_1814,False
TE_1815,False
TE_1816,True
TE_1817,True
TE_1818,False
TE_1819,False
TE_1820,True
TE_1821,True
TE_1822,False
TE_1823,False
TE_1824,True
TE_1825,False
TE_1826,True
TE_1827,False
TE_1828,False
TE_1829,False
TE_1830,False
TE_1831,False
TE_1832,False
TE_1833,False
TE_1834,False
TE_1835,False
TE_1836,False
TE_1837,False
TE_1838,False
TE_1839,False
TE_1840,True
TE_1841,False
TE_1842,False
TE_1843,False
TE_1844,False
TE_1845,False
TE_1846,True
TE_1847,False
TE_1848,False
TE_1849,False
TE_1850,False
TE_1851,False
TE_1852,True
TE_1853,False
TE_1854,False
TE_1855,False
TE_1856,True
TE_1857,False
TE_1858,False
TE_1859,False
TE_1860,True
TE_1861,True
TE_1862,False
TE_1863,False
TE_1864,False
TE_1865,True
TE_1866,True
TE_1867,False
TE_1868,False
TE_1869,True
TE_1870,True
TE_1871,False
TE_1872,False
